applicant_id,age,gender,marital_status,city_tier,state,employment_type,bank_account_vintage_years,monthly_income_inr,existing_loans_count,existing_emi_monthly_inr,credit_utilization_ratio_pct,num_credit_inquiries_last_6m,late_payments_last_12m,loan_amount_requested_inr,loan_tenure_months,loan_purpose,collateral_provided,cibil_score,interest_rate_offered_pct,default_risk_score,default_flag
APP104903,37,Male,Single,Tier 2,Tamil Nadu,Self-Employed Professional,5.4,24400,0,3800.0,31.6,2.0,3,117000,36,Education,Yes,638,20.04,0.87,0
APP112395,27,Male,Single,Tier 3,Haryana,Salaried - Private,3.8,20800,1,3200.0,45.0,0.0,1,129000,36,Personal Expense,Yes,711,13.33,0.27,0
APP117999,36,Male,Single,Tier 3,Maharashtra,Salaried - Private,7.9,25400,1,3700.0,52.8,2.0,3,48000,36,Personal Expense,No,593,23.57,3.0,0
APP124442,23,Female,Single,Tier 1,Tamil Nadu,Business Owner,1.4,47900,2,7900.0,64.4,0.0,2,137000,36,Medical Emergency,No,562,25.43,8.78,1
APP109598,31,Female,Single,Tier 2,Rajasthan,Business Owner,7.5,67300,1,21400.0,42.6,1.0,1,202000,48,Vehicle Purchase,No,607,25.62,5.96,0
APP107163,38,Male,Divorced,Tier 1,Madhya Pradesh,Salaried - PSU,0.5,90600,1,17800.0,52.6,1.0,0,78000,24,Debt Consolidation,No,598,24.77,1.09,0
APP103353,28,Female,Married,Tier 1,Bihar,Salaried - PSU,0.8,59600,0,15400.0,40.6,0.0,2,88000,60,Business Expansion,No,528,20.6,20.94,0
APP114111,40,Male,Divorced,Tier 3,Maharashtra,Business Owner,1.1,20900,1,4300.0,36.0,2.0,2,49000,84,Personal Expense,No,568,21.97,4.87,0
APP111048,45,Male,Married,Tier 2,Telangana,Salaried - Private,9.4,52900,3,11500.0,34.3,1.0,0,126000,36,Personal Expense,No,701,14.04,0.77,0
APP114741,25,Female,Married,Tier 1,Tamil Nadu,Salaried - Government,0.5,53500,2,12800.0,58.5,3.0,2,125000,36,Education,No,525,24.85,2.76,0
APP112980,37,Female,Married,Tier 2,Andhra Pradesh,Salaried - Private,0.9,64100,0,4700.0,26.3,0.0,1,357000,24,Medical Emergency,No,665,17.61,0.22,0
APP105550,41,Female,Married,Tier 1,Maharashtra,Salaried - Private,0.6,55000,0,11600.0,34.5,0.0,0,280000,36,Vehicle Purchase,No,664,18.01,0.18,0
APP113241,23,Female,Married,Tier 2,Karnataka,Self-Employed Professional,4.0,36700,2,13500.0,53.7,,0,528000,48,Vehicle Purchase,Yes,548,21.68,30.99,0
APP118811,37,Male,Married,Tier 1,Kerala,Business Owner,0.5,72300,0,11000.0,49.9,0.0,0,95000,24,Vehicle Purchase,No,617,24.46,0.52,0
APP111522,42,Male,Divorced,Tier 3,Tamil Nadu,Salaried - PSU,7.3,21000,3,7300.0,49.7,1.0,2,110000,60,Wedding,No,514,22.73,20.98,0
APP120576,39,Male,Single,Tier 2,Maharashtra,Salaried - Private,5.8,98100,2,20900.0,27.6,0.0,1,162000,12,Medical Emergency,No,692,17.84,0.41,0
APP121249,32,Female,Married,Tier 1,Telangana,Salaried - PSU,0.8,33400,4,14200.0,82.5,4.0,5,393000,36,Personal Expense,No,365,22.12,97.1,0
APP106580,21,Female,Divorced,Tier 1,Maharashtra,Salaried - Government,3.8,23800,2,3400.0,40.4,1.0,0,123000,48,Education,Yes,681,16.58,0.05,0
APP110885,33,Female,Married,Tier 2,Bihar,Self-Employed Professional,0.5,46800,1,5300.0,28.9,1.0,3,39000,24,Vehicle Purchase,No,703,14.86,0.32,0
APP101371,42,Female,Married,Tier 1,Punjab,Salaried - Private,3.7,49600,0,4100.0,9.7,2.0,0,142000,24,Debt Consolidation,No,730,12.95,0.1,0
APP113797,59,Male,Married,Tier 1,Rajasthan,Salaried - Private,1.8,210300,0,16300.0,50.0,0.0,1,119000,36,Personal Expense,No,635,21.52,0.28,0
APP108544,48,Male,Married,Tier 2,Kerala,Business Owner,,70800,0,6200.0,42.6,1.0,2,225000,12,Business Expansion,No,588,23.11,1.0,0
APP109061,46,Female,Divorced,Tier 3,Gujarat,Self-Employed Professional,4.0,27800,0,6700.0,27.5,1.0,0,71000,84,Debt Consolidation,Yes,676,16.07,0.16,0
APP114931,50,Female,Married,Tier 2,Delhi NCR,Self-Employed Professional,3.9,77500,1,10100.0,58.7,2.0,3,117000,36,Wedding,No,581,19.35,0.94,0
APP101205,29,Male,Married,Tier 2,Andhra Pradesh,Salaried - PSU,2.3,39900,0,3600.0,39.8,1.0,1,191000,24,Education,Yes,677,17.5,0.06,0
APP109902,45,Male,Married,Tier 1,Maharashtra,Salaried - Private,3.2,115200,0,29500.0,40.3,4.0,0,78000,48,Wedding,No,644,24.94,3.19,0
APP106267,45,Male,Married,Tier 1,Haryana,Salaried - Private,3.7,31600,1,6900.0,56.2,3.0,3,160000,60,Personal Expense,No,550,20.88,24.26,1
APP116085,31,Male,Single,Tier 2,West Bengal,Salaried - Private,8.4,63700,2,16500.0,69.5,2.0,4,82000,84,Home Renovation,Yes,556,22.1,6.94,0
APP105042,38,Female,Married,Tier 1,Rajasthan,Self-Employed Professional,8.2,106700,0,23400.0,55.9,1.0,1,73000,36,Medical Emergency,No,590,22.97,2.56,0
APP118121,37,Male,Single,Tier 2,West Bengal,Self-Employed Professional,5.8,32800,2,10300.0,81.8,0.0,1,222000,72,Business Expansion,Yes,528,19.87,5.21,0
APP105657,32,Female,Married,Tier 2,Karnataka,Salaried - Private,4.3,29400,1,8200.0,47.6,3.0,4,93000,12,Wedding,No,554,24.98,17.97,0
APP121275,33,Male,Single,Tier 1,Tamil Nadu,Salaried - Government,6.0,28500,1,9200.0,48.0,2.0,1,128000,36,Personal Expense,Yes,586,25.47,6.13,0
APP106070,25,Male,Single,Tier 1,Tamil Nadu,Salaried - Government,5.2,88100,3,20500.0,65.1,1.0,4,98000,24,Personal Expense,Yes,472,19.44,15.52,0
APP104290,31,Female,Married,Tier 1,Rajasthan,Salaried - Private,10.9,56100,0,2600.0,0.0,0.0,0,38000,36,Wedding,No,776,13.84,0.04,0
APP111056,36,Female,Married,Tier 1,Karnataka,Business Owner,20.0,42400,0,8200.0,28.7,2.0,2,43000,36,Home Renovation,No,662,19.65,3.76,0
APP113955,35,Male,Married,Tier 2,Gujarat,Salaried - Private,2.0,34000,0,6700.0,51.3,0.0,4,93000,84,Personal Expense,No,560,20.53,15.78,0
APP115181,46,Male,Single,Tier 2,Tamil Nadu,Self-Employed Professional,0.8,71500,1,3300.0,63.5,1.0,3,211000,48,Debt Consolidation,No,517,21.95,2.43,0
APP108908,31,Male,Married,Tier 2,Kerala,Business Owner,2.9,25100,1,5400.0,0.9,0.0,1,59000,24,Business Expansion,No,626,19.46,2.27,0
APP105915,38,Female,Married,Tier 2,Haryana,Business Owner,3.3,22300,0,2700.0,19.2,2.0,0,25000,36,Vehicle Purchase,No,650,19.4,0.72,0
APP102927,37,Female,Married,Tier 2,Punjab,Business Owner,0.5,53100,2,4800.0,27.1,2.0,2,227000,36,Medical Emergency,No,617,25.65,0.51,0
APP116215,31,Male,Single,Tier 3,Madhya Pradesh,Salaried - Private,7.9,24500,0,4800.0,55.0,2.0,0,270000,48,Wedding,No,674,16.79,0.27,0
APP101870,43,Male,Married,Tier 1,Haryana,Salaried - Government,12.8,65100,2,18200.0,26.3,3.0,1,102000,24,Home Renovation,No,567,23.7,4.39,0
APP108692,34,Male,Single,Tier 2,Gujarat,Salaried - Government,3.2,16200,0,900.0,76.3,2.0,0,73000,72,Personal Expense,No,651,15.82,0.32,0
APP117786,21,Female,Married,Tier 2,Maharashtra,Salaried - Private,0.5,119500,1,8200.0,27.0,0.0,0,225000,24,Personal Expense,No,703,15.08,0.07,0
APP100586,24,Male,Married,Tier 3,Haryana,Self-Employed Professional,2.0,20600,1,3500.0,39.0,0.0,4,115000,36,Personal Expense,No,545,24.51,14.86,0
APP114032,22,Male,Divorced,Tier 3,Bihar,Business Owner,0.5,21700,3,7000.0,21.4,0.0,0,320000,12,Wedding,No,573,20.03,7.45,0
APP122493,38,Male,Single,Tier 1,Maharashtra,Salaried - Private,0.5,39800,1,3700.0,50.9,1.0,3,509000,24,Personal Expense,No,610,23.38,6.34,0
APP116257,33,Male,Divorced,Tier 1,Kerala,Business Owner,3.2,28400,3,10000.0,71.3,1.0,1,144000,72,Medical Emergency,No,527,21.89,12.01,0
APP103043,31,Male,Married,Tier 1,Bihar,Business Owner,0.5,94100,0,14900.0,28.2,3.0,2,72000,48,Business Expansion,No,632,19.91,0.73,0
APP104821,29,Male,Married,Tier 1,West Bengal,Salaried - Private,0.5,76000,0,5800.0,44.3,0.0,3,176000,24,Education,No,620,24.12,2.3,0
APP122096,24,Male,Married,Tier 1,Uttar Pradesh,Salaried - Private,14.4,90600,0,22000.0,21.1,3.0,1,324000,36,Business Expansion,No,707,12.66,0.36,0
APP112943,33,Male,Single,Tier 3,Tamil Nadu,Self-Employed Professional,20.8,22600,1,5300.0,33.6,2.0,0,194000,72,Wedding,Yes,670,16.71,0.26,0
APP118466,41,Male,Married,Tier 1,Haryana,Salaried - Government,2.1,142700,2,46500.0,40.9,0.0,2,81000,36,Personal Expense,No,612,22.78,2.49,0
APP107458,29,Female,Married,Tier 2,Tamil Nadu,Salaried - Private,8.3,32500,1,5500.0,74.7,3.0,0,161000,24,Business Expansion,Yes,623,20.33,0.53,0
APP114223,48,Male,Married,Tier 2,Andhra Pradesh,Salaried - Private,0.8,32500,2,7600.0,66.4,1.0,3,92000,36,Medical Emergency,Yes,469,21.59,30.35,1
APP111026,48,Male,Single,Tier 1,Madhya Pradesh,Business Owner,4.9,116100,2,19700.0,55.6,2.0,0,230000,48,Vehicle Purchase,No,664,16.77,0.29,0
APP105226,35,Female,Single,Tier 3,Uttar Pradesh,Salaried - Government,0.8,41700,0,2200.0,55.0,0.0,1,111000,36,Home Renovation,No,605,20.83,0.55,0
APP122528,43,Female,Single,Tier 1,Andhra Pradesh,Salaried - Private,0.5,27500,1,2200.0,47.7,1.0,2,68000,36,Personal Expense,No,644,20.7,0.47,0
APP116503,34,Male,Married,Tier 2,Delhi NCR,Business Owner,7.4,68500,0,9300.0,37.3,2.0,1,374000,60,Medical Emergency,No,648,24.39,1.11,0
APP111086,29,Male,Single,Tier 2,Tamil Nadu,Salaried - Government,9.6,74200,6,33000.0,34.6,0.0,2,138000,36,Medical Emergency,No,625,24.79,3.18,0
APP124357,33,Male,Married,Tier 3,Bihar,Self-Employed Professional,0.5,24200,1,3100.0,50.6,1.0,3,239000,60,Home Renovation,No,596,19.6,4.53,0
APP101187,38,Female,Single,Tier 1,Andhra Pradesh,Salaried - Private,4.1,20100,0,4300.0,25.2,1.0,0,103000,36,Vehicle Purchase,No,664,15.05,1.42,0
APP106061,27,Male,Married,Tier 2,Telangana,Salaried - PSU,2.0,33800,2,3200.0,31.4,1.0,1,177000,48,Business Expansion,No,634,22.18,0.22,0
APP121971,43,Female,Married,Tier 1,Punjab,Salaried - Private,2.6,37500,2,5900.0,32.1,0.0,1,62000,36,Home Renovation,No,630,21.59,0.21,0
APP113602,40,Male,Divorced,Tier 1,Delhi NCR,Salaried - PSU,3.4,133400,1,39900.0,9.1,3.0,1,60000,36,Education,No,605,25.37,3.07,0
APP106672,24,Male,Married,Tier 1,Punjab,Salaried - Private,0.7,40100,1,12400.0,55.1,3.0,1,143000,60,Home Renovation,No,605,21.17,5.46,0
APP123686,22,Male,Married,Tier 1,Gujarat,Salaried - Government,7.3,70600,2,6300.0,34.1,3.0,1,77000,72,Personal Expense,No,655,17.28,0.44,0
APP124172,37,Female,Single,Tier 2,Maharashtra,Salaried - Private,0.5,57600,1,16400.0,28.5,0.0,1,453000,36,Personal Expense,No,647,23.91,2.05,0
APP113517,21,Female,Married,Tier 3,Maharashtra,Salaried - Private,1.2,15600,0,3600.0,44.7,1.0,1,149000,84,Education,No,574,22.98,6.16,0
APP112917,46,Female,Married,Tier 1,Gujarat,Salaried - Private,0.5,134300,1,0.0,75.6,0.0,3,261000,36,Vehicle Purchase,No,627,20.31,0.37,0
APP111377,43,Female,Married,Tier 2,Kerala,Salaried - Government,1.8,20100,0,2900.0,52.4,1.0,3,150000,48,Medical Emergency,No,685,15.34,0.77,0
APP119098,43,Male,Married,Tier 1,Uttar Pradesh,Salaried - Government,7.6,39500,0,1900.0,33.8,2.0,0,71000,36,Education,No,720,14.99,0.09,0
APP104699,35,Male,Single,Tier 2,Rajasthan,Business Owner,6.2,49100,1,18100.0,6.4,0.0,1,116000,36,Business Expansion,Yes,674,18.26,0.48,0
APP117192,31,Female,Single,Tier 2,Telangana,Self-Employed Professional,1.2,69400,0,2600.0,44.4,2.0,2,78000,24,Home Renovation,No,600,21.23,1.38,0
APP123082,36,Female,Married,Tier 1,Kerala,Self-Employed Professional,3.5,39900,5,9700.0,3.8,0.0,0,96000,60,Medical Emergency,No,687,15.31,0.18,0
APP120992,21,Male,Married,Tier 1,Haryana,Salaried - Government,3.4,22900,0,3000.0,37.6,2.0,1,91000,48,Business Expansion,No,623,20.77,1.3,0
APP121659,33,Female,Divorced,Tier 1,Tamil Nadu,Salaried - Private,3.3,130800,2,26200.0,52.4,1.0,1,259000,24,Wedding,Yes,622,21.77,2.19,0
APP113148,29,Male,Married,Tier 3,Telangana,Salaried - Private,6.6,52900,3,13200.0,48.6,1.0,1,42000,48,Business Expansion,No,628,19.27,2.15,0
APP124553,41,Female,Married,Tier 3,Telangana,Salaried - Government,0.5,27300,1,4300.0,36.1,1.0,4,283000,36,Home Renovation,No,535,19.1,16.1,0
APP101039,41,Male,Married,Tier 2,Haryana,Salaried - Private,7.0,64900,0,15800.0,39.4,2.0,0,122000,36,Business Expansion,No,663,16.27,0.32,0
APP102133,38,Male,Single,Tier 3,Rajasthan,Salaried - Private,5.7,38500,1,10000.0,66.0,0.0,3,276000,36,Business Expansion,No,520,21.07,42.23,0
APP123305,35,Male,Married,Tier 1,Kerala,Salaried - Government,4.4,41100,1,11400.0,53.6,2.0,0,122000,36,Debt Consolidation,No,588,21.88,2.62,0
APP114205,41,Female,Married,Tier 1,Tamil Nadu,Salaried - Government,0.5,65000,1,14900.0,16.8,2.0,1,269000,12,Medical Emergency,Yes,619,22.43,0.51,0
APP106423,37,Female,Married,Tier 2,Maharashtra,Salaried - Private,1.2,79200,1,9800.0,28.5,2.0,2,157000,48,Wedding,Yes,611,23.64,1.46,0
APP103334,36,Male,Married,Tier 1,Rajasthan,Salaried - Government,5.2,36500,2,8500.0,43.8,0.0,1,210000,48,Personal Expense,No,584,25.27,2.68,0
APP109209,31,Female,Married,Tier 2,Delhi NCR,Business Owner,1.6,70300,2,19000.0,57.2,2.0,3,269000,48,Wedding,No,520,19.67,29.44,0
APP105601,47,Male,Single,Tier 1,Bihar,Salaried - Private,7.6,175700,1,6800.0,48.4,0.0,4,77000,24,Home Renovation,No,592,22.41,1.77,0
APP108192,40,Male,Married,Tier 2,Karnataka,Salaried - Private,2.0,60600,0,15500.0,8.7,2.0,0,96000,24,Personal Expense,No,650,19.66,0.69,0
APP107682,34,Female,Married,Tier 2,Delhi NCR,Salaried - Private,13.8,15800,0,4100.0,62.8,1.0,5,66000,24,Vehicle Purchase,No,464,23.54,74.63,0
APP100826,35,Female,Widowed,Tier 3,Uttar Pradesh,Salaried - PSU,9.3,43400,1,12500.0,36.2,1.0,1,266000,36,Personal Expense,No,618,22.44,2.89,0
APP108101,34,Male,Married,Tier 1,Bihar,Salaried - Government,1.0,155400,0,40100.0,19.2,1.0,2,60000,24,Personal Expense,No,658,19.71,1.15,0
APP117316,35,Male,Married,Tier 2,Haryana,Salaried - Private,4.1,39000,0,9500.0,51.7,3.0,0,193000,60,Education,No,563,25.56,9.28,0
APP115815,27,Male,Married,Tier 2,Rajasthan,Business Owner,4.7,220300,0,49900.0,48.2,1.0,2,260000,36,Home Renovation,No,608,25.95,2.36,0
APP101144,35,Female,Married,Tier 1,Gujarat,Salaried - Government,14.8,34500,0,5300.0,62.7,1.0,2,163000,36,Personal Expense,No,631,20.54,1.31,0
APP107356,36,Female,Single,Tier 1,Kerala,Business Owner,3.0,43100,0,2600.0,53.3,0.0,0,174000,12,Education,No,691,18.41,0.42,0
APP106415,26,Male,Single,Tier 2,Delhi NCR,Salaried - Private,2.2,27700,1,2200.0,49.7,0.0,1,154000,36,Education,No,599,20.53,1.23,0
APP120675,28,Female,Married,Tier 1,Telangana,Self-Employed Professional,4.8,99300,0,17500.0,38.6,1.0,1,109000,24,Wedding,Yes,660,18.55,0.61,0
APP101158,21,Male,Divorced,Tier 1,Tamil Nadu,Salaried - Government,6.9,13800,0,2900.0,45.5,0.0,0,416000,60,Wedding,Yes,627,21.58,1.8,0
APP117560,37,Female,Married,Tier 1,Kerala,Business Owner,3.4,32400,2,10800.0,34.6,0.0,3,152000,12,Home Renovation,No,616,25.97,6.25,0
APP114297,21,Male,Married,Tier 2,Madhya Pradesh,Salaried - Private,1.9,20100,0,3300.0,47.1,0.0,2,113000,36,Debt Consolidation,Yes,607,22.46,0.9,0
APP124400,45,Male,Married,Tier 2,Kerala,Salaried - Private,2.1,61700,2,13800.0,100.0,0.0,4,75000,12,Debt Consolidation,No,445,21.61,41.96,0
APP119732,41,Female,Widowed,Tier 1,Maharashtra,Salaried - Private,6.1,92800,1,24700.0,28.2,1.0,1,111000,36,Personal Expense,Yes,638,22.03,1.75,0
APP109403,41,Male,Single,Tier 1,Madhya Pradesh,Salaried - Private,9.3,45300,1,15100.0,24.2,1.0,0,344000,24,Personal Expense,No,621,22.48,2.93,0
APP101302,41,Female,Married,Tier 2,Gujarat,Salaried - Private,1.9,34700,2,6000.0,47.8,2.0,2,110000,36,Wedding,No,597,25.24,9.52,0
APP118115,36,Male,Married,Tier 2,Kerala,Self-Employed Professional,1.5,57600,0,5000.0,14.1,1.0,0,160000,48,Vehicle Purchase,No,682,17.61,0.42,0
APP110162,35,Male,Single,Tier 1,Uttar Pradesh,Self-Employed Professional,5.4,72400,2,5700.0,76.3,0.0,3,88000,60,Education,Yes,621,23.85,0.25,0
APP119534,47,Male,Married,Tier 1,Maharashtra,Salaried - PSU,1.1,71600,0,8700.0,46.5,0.0,4,275000,60,Vehicle Purchase,No,486,23.08,12.03,0
APP111960,30,Female,Married,Tier 1,Maharashtra,Salaried - Private,1.0,103500,0,11200.0,71.4,1.0,2,47000,60,Personal Expense,No,567,20.35,0.92,0
APP114276,36,Male,Married,Tier 1,Punjab,Salaried - Private,3.2,63800,0,15800.0,48.9,0.0,0,120000,12,Home Renovation,No,714,14.67,0.03,0
APP119843,39,Male,Married,Tier 2,Bihar,Salaried - Private,4.9,42100,0,700.0,41.9,,1,25000,24,Personal Expense,No,620,25.5,0.17,0
APP114159,35,Other,Single,Tier 1,Andhra Pradesh,Self-Employed Professional,4.7,131500,2,32400.0,35.6,4.0,0,275000,12,Personal Expense,No,636,21.14,1.24,0
APP118666,33,Male,Single,Tier 1,Uttar Pradesh,Salaried - Government,3.3,41100,0,8500.0,22.3,1.0,0,170000,24,Medical Emergency,No,664,17.09,0.48,0
APP115035,24,Male,Married,Tier 3,Kerala,Salaried - Private,0.5,26600,0,4500.0,46.3,2.0,3,45000,60,Wedding,No,569,24.89,13.84,1
APP123127,38,Male,Married,Tier 1,Madhya Pradesh,Salaried - Private,1.2,27500,2,9200.0,54.1,1.0,0,159000,24,Wedding,No,581,20.13,5.33,0
APP103106,42,Female,Single,Tier 2,Maharashtra,Salaried - Private,1.0,44000,2,9400.0,46.9,0.0,1,50000,36,Personal Expense,No,592,21.52,1.48,0
APP114667,38,Female,Married,Tier 2,Bihar,Salaried - Government,6.2,28300,1,6200.0,31.6,1.0,2,151000,36,Medical Emergency,No,643,19.71,2.73,0
APP106045,34,Female,Single,Tier 1,Telangana,Business Owner,10.9,24200,0,1500.0,31.5,2.0,2,96000,48,Home Renovation,No,663,15.26,0.34,0
APP107007,21,Male,Married,Tier 1,Maharashtra,Salaried - PSU,1.2,62700,1,14900.0,55.1,1.0,1,55000,48,Business Expansion,No,593,19.07,0.89,0
APP116502,45,Male,Married,Tier 2,Kerala,Salaried - Government,0.5,89200,0,14800.0,52.3,3.0,3,145000,36,Debt Consolidation,No,534,22.56,12.6,0
APP121085,47,Male,Married,Tier 1,Bihar,Self-Employed Professional,1.2,69700,0,,57.8,2.0,1,183000,60,Wedding,No,579,24.03,6.31,0
APP108731,35,Female,Married,Tier 1,Tamil Nadu,Salaried - Private,9.4,82600,2,22100.0,40.8,1.0,3,57000,84,Personal Expense,No,597,25.17,4.44,0
APP120037,45,Male,Married,Tier 1,West Bengal,Salaried - PSU,1.1,26200,0,2200.0,35.2,1.0,0,59000,36,Personal Expense,No,698,18.09,0.23,0
APP114903,34,Female,Married,Tier 2,Madhya Pradesh,Salaried - PSU,3.6,86200,3,15800.0,38.4,1.0,2,200000,36,Personal Expense,No,617,21.91,1.44,0
APP120373,24,Female,Widowed,Tier 3,Bihar,Salaried - Private,2.9,40700,0,10000.0,17.8,2.0,1,170000,84,Vehicle Purchase,No,624,25.25,4.07,0
APP113000,42,Female,Married,Tier 2,Madhya Pradesh,Business Owner,5.1,23800,1,3400.0,55.5,2.0,1,135000,12,Business Expansion,No,658,18.73,0.54,0
APP111557,31,Male,Single,Tier 2,Telangana,Salaried - Private,2.1,34900,1,11500.0,37.6,0.0,1,206000,48,Medical Emergency,No,648,25.69,7.04,0
APP105357,34,Male,Single,Tier 1,Rajasthan,Salaried - Government,2.2,41600,2,13800.0,60.6,5.0,1,201000,24,Personal Expense,No,542,20.52,24.78,0
APP107477,37,Male,Married,Tier 1,Kerala,Salaried - PSU,3.9,73400,0,16600.0,57.9,1.0,3,61000,84,Home Renovation,No,581,25.15,4.37,0
APP104205,33,Male,Married,Tier 3,Tamil Nadu,Salaried - Private,4.2,22500,0,2800.0,42.8,2.0,3,253000,36,Education,No,624,23.37,5.91,0
APP124537,41,Male,Married,Tier 1,Rajasthan,Salaried - Government,0.7,50700,2,13800.0,45.9,1.0,0,164000,36,Personal Expense,No,592,24.9,1.52,0
APP124695,40,Female,Married,Tier 2,Rajasthan,Salaried - Private,2.3,33700,2,1400.0,39.4,1.0,1,172000,36,Personal Expense,No,638,21.45,0.91,0
APP115364,28,Female,Married,Tier 1,West Bengal,Salaried - Private,1.0,62500,0,11800.0,24.1,1.0,2,143000,36,Home Renovation,No,657,17.36,1.61,0
APP102893,29,Female,Married,Tier 1,Gujarat,Self-Employed Professional,1.2,107700,1,32800.0,48.8,2.0,3,214000,36,Personal Expense,No,570,24.62,20.7,0
APP109214,22,Male,Married,Tier 3,West Bengal,Salaried - PSU,0.9,31000,1,5600.0,55.3,2.0,3,104000,48,Debt Consolidation,No,536,22.5,9.33,0
APP110325,24,Male,Married,Tier 2,Maharashtra,Salaried - Private,1.1,31300,1,8800.0,53.0,2.0,1,113000,36,Home Renovation,No,547,21.84,4.77,0
APP124004,34,Male,Single,Tier 2,Rajasthan,Salaried - Private,3.6,40900,0,12800.0,39.8,0.0,2,43000,72,Medical Emergency,No,541,19.09,7.47,0
APP108008,33,Male,Single,Tier 2,Maharashtra,Salaried - Government,7.1,13300,3,4700.0,46.4,3.0,2,222000,12,Home Renovation,No,491,24.31,63.76,0
APP100218,34,Male,Married,Tier 1,Maharashtra,Salaried - PSU,0.7,71200,3,20000.0,38.4,1.0,0,254000,60,Business Expansion,No,594,19.57,1.69,0
APP114847,33,Female,Married,Tier 2,Rajasthan,Salaried - Private,2.5,20700,0,8100.0,58.3,3.0,4,66000,36,Wedding,No,481,25.35,81.77,1
APP109720,47,Other,Married,Tier 2,Tamil Nadu,Salaried - Private,3.2,51800,1,15900.0,43.2,3.0,0,62000,36,Personal Expense,Yes,602,20.71,1.0,0
APP117701,54,Male,Single,Tier 2,Haryana,Business Owner,4.1,49700,0,16600.0,24.4,0.0,0,369000,24,Home Renovation,Yes,692,18.33,0.37,0
APP108023,31,Male,Single,Tier 2,Punjab,Self-Employed Professional,3.9,47500,3,14200.0,48.8,3.0,3,159000,24,Medical Emergency,No,526,19.23,21.66,0
APP117982,30,Female,Single,Tier 3,Bihar,Salaried - Government,2.1,17600,0,4300.0,60.0,2.0,1,153000,60,Personal Expense,Yes,623,22.52,1.32,0
APP104472,51,Male,Single,Tier 1,Telangana,Salaried - Private,7.7,28200,0,4700.0,43.2,1.0,0,156000,48,Education,No,641,24.11,1.13,0
APP109928,35,Male,Single,Tier 3,Delhi NCR,Salaried - Government,1.2,21200,0,3700.0,21.4,0.0,0,292000,48,Medical Emergency,No,662,18.71,0.67,0
APP102876,23,Male,Married,Tier 2,West Bengal,Salaried - Government,0.5,48800,3,16100.0,47.9,2.0,3,266000,24,Personal Expense,No,500,19.83,19.42,0
APP116800,43,Female,Divorced,Tier 1,Delhi NCR,Salaried - Government,7.5,49200,2,10000.0,91.1,2.0,1,192000,48,Business Expansion,No,506,25.36,11.51,1
APP111315,34,Female,Married,Tier 2,Rajasthan,Business Owner,3.6,40200,1,6800.0,13.5,3.0,3,149000,60,Business Expansion,Yes,690,17.07,0.48,0
APP111923,37,Male,Married,Tier 1,Gujarat,Salaried - Private,2.8,167300,1,33800.0,26.7,0.0,1,157000,72,Vehicle Purchase,No,644,22.48,0.76,0
APP116554,40,Male,Married,Tier 3,Uttar Pradesh,Salaried - Private,0.6,54200,1,16900.0,50.6,3.0,1,166000,24,Education,No,596,24.61,4.79,0
APP103208,44,Female,Married,Tier 2,Telangana,Salaried - Private,2.9,34900,1,10900.0,33.1,3.0,1,229000,24,Personal Expense,Yes,631,20.82,5.15,0
APP119274,41,Female,Single,Tier 1,Uttar Pradesh,Self-Employed Professional,6.5,76800,1,20300.0,72.8,1.0,4,155000,48,Medical Emergency,No,526,24.96,26.21,1
APP119759,31,Female,Married,Tier 1,Delhi NCR,Salaried - Private,0.5,89900,3,21700.0,20.8,2.0,1,158000,72,Business Expansion,No,623,21.21,0.72,0
APP121424,38,Male,Married,Tier 3,Andhra Pradesh,Salaried - PSU,1.1,22100,1,5900.0,30.3,1.0,1,172000,48,Personal Expense,No,676,16.35,0.69,0
APP114844,33,Female,Married,Tier 3,Madhya Pradesh,Salaried - Private,0.5,14000,3,3200.0,63.6,0.0,3,236000,72,Personal Expense,No,563,24.48,25.7,0
APP124636,47,Male,Widowed,Tier 1,Kerala,Salaried - Government,3.6,57900,0,12200.0,30.0,1.0,0,242000,72,Personal Expense,No,685,17.86,0.49,0
APP117271,51,Male,Married,Tier 1,Kerala,Salaried - Private,2.0,50500,1,13000.0,7.9,0.0,0,165000,48,Personal Expense,No,706,14.45,0.15,0
APP103115,42,Female,Married,Tier 2,Bihar,Salaried - Private,3.3,36800,1,13600.0,80.7,2.0,0,46000,24,Personal Expense,Yes,511,24.36,7.96,0
APP106138,34,Female,Married,Tier 1,Delhi NCR,Salaried - Government,1.6,38400,0,0.0,59.3,2.0,5,191000,60,Debt Consolidation,No,605,23.55,2.32,0
APP111943,34,Male,Single,Tier 1,Maharashtra,Salaried - Private,3.6,67400,2,12600.0,52.6,1.0,2,118000,36,Wedding,Yes,595,21.99,1.58,0
